"Year","Month","VirginiaPortionofWashingtonDC","theCommonwealthofVirginia","Blacksburg/WythevilleMarket","CharlottesvilleMarket","WashingtonDC-MD-VAMarket","Richmond/PetersburgMarket","Staunton/HarrisonburgMarket","LynchburgMarket","RoanokeMarket","HamptonRoadsMarket"
"2005","Jan","65.5012615833719","38.2228383317108","17.8936437190883","34.4706273093369","71.1899423661661","33.1832632319868","22.7541447766812","21.1006599398664","22.2699523731731","23.1441353092967"
"2005","Feb","73.6402070103505","44.8103863789043","21.8762133294843","43.6827656738371","84.4929262711258","36.9841060102688","28.3551997810618","27.6332092078537","27.9150690077355","30.0982416578233"
"2005","Mar","87.1065856371325","52.7405607966584","28.8174508731868","51.4092664092664","98.9263909121865","42.7510540819547","30.6289951798294","27.5262829332925","33.46231323121","37.0923709197498"
"2005","Apr","97.3332674587121","62.1566108634291","36.8844965104685","67.9322501072501","112.385471704383","46.5726262893414","40.4533248190719","34.8586624539231","41.5393065835605","47.5780129236152"
"2005","May","94.5135242462723","61.8672515644501","34.7579439102048","71.8062959272636","106.861375599531","46.3286312718089","43.4615581098339","37.4484023849564","38.1472913027633","51.2693793498191"
"2005","Jun","97.5867730019628","69.1242761150868","33.9326520438683","68.6969755469755","105.454085424008","48.1123009191047","44.1965385946694","35.1281332280147","40.3601044144858","70.9364706759072"
"2005","Jul","86.6527912902478","70.9069262064805","43.1883547666872","71.2363826960601","92.274791765255","46.7972888559963","49.8445884835694","34.7853157009631","45.832480622138","86.3667609496101"
"2005","Aug","81.0934848764293","66.7704292822922","43.1068573394899","66.2314734088927","83.886050022368","48.0340817758282","45.7652497236458","37.8425189828262","40.8513596480008","77.9443573562948"
"2005","Sep","90.0676626091233","60.4751950166662","38.5824587706146","63.8044079794079","101.607584935862","48.9223694397522","40.5431759513698","33.3899815692469","39.3226870208828","49.9380796810542"
"2005","Oct","95.9880527064171","61.4760720125766","42.389951686106","78.2852991240088","109.181754776524","44.4727277680906","50.2834406453224","41.1265351882994","47.3274794709779","42.3509290487537"
"2005","Nov","82.0217665349385","50.5802546539042","33.7953521600268","60.7809845559845","90.2154679590973","39.0222304335585","34.1195769839287","28.980989994734","39.170982024848","32.7507423884071"
"2005","Dec","56.3159517477935","37.0123001897025","21.8705122574138","35.7090858139245","63.3080099914265","30.1196582797515","24.3596415591532","24.8932884879987","27.2668325189941","27.2202915667429"
"2006","Jan","66.6712318109846","40.0419832569999","21.3873407837587","38.3073649686552","67.334381221912","35.0994103437512","26.2988726197287","26.1184961524741","26.6376531682484","24.4371847177646"
"2006","Feb","76.4547947844759","47.2362903294699","26.5977595274115","49.6763996138996","84.6016963159667","40.8449257016647","31.4277060062096","32.4844278943805","31.3279780786224","31.5275658611368"
"2006","Mar","95.8243320887989","58.4974657073827","34.9194449450351","62.1175737949931","109.987505054946","48.3752755168738","33.6683515303956","35.2828823319573","41.9294165826612","38.8451448812662"
"2006","Apr","100.344201595215","64.2958828344017","38.6761554088369","77.5995602745602","114.665748895072","46.6103191694241","44.1698121016472","39.1021985255397","39.2698502604166","50.6234626005743"
"2006","May","105.061130438678","68.12705701748651","39.0773767591212","81.2716921991115","118.728893758765","52.8309252442425","47.1266451452694","44.0916908729552","44.1170362903225","53.9933987394999"
"2006","Jun","104.931859358904","74.0513367986531","38.6796935838835","79.4584298584298","117.784097386059","52.4160649565431","49.0285343035343","42.5328199052132","43.9423111979166","73.4571643461192"
"2006","Jul","86.368610309097","71.2907163622173","45.9008674301775","76.9018038776103","91.7182962232376","48.5899738816262","48.8725102273489","38.8554374968149","44.9497983870967","85.5210053233729"
"2006","Aug","81.0704415881344","67.4891212631168","47.2411767092716","68.8090256154772","80.6943875663522","48.5052036237405","46.234967675968","43.4717041227131","42.3318233366935","78.5294782585747"
"2006","Sep","90.9885011246677","62.9148234886574","46.3117232704402","76.9091698841698","101.179434788568","51.5564307096319","43.5610012515644","37.5274354923644","43.3979166666666","51.6627270020839"
"2006","Oct","100.551321713599","64.948265158911","46.3945222154595","80.5717871775636","113.622913688502","48.3748854012235","55.4704509669344","45.4137236915864","49.6656462927111","43.0666638568837"
"2006","Nov","81.2248290257694","51.8629912415296","38.5954716981132","61.4816040548598","92.5374482790962","42.1002271526677","37.6194743429286","32.4278436018957","40.7641595219537","34.1322250242128"
"2006","Dec","58.801991918368","38.5302123273816","24.521574669634","39.4029565083578","63.1315398051697","32.5048882788072","28.4009043562517","26.7688809050603","28.3038430593618","26.3934747101745"
"2007","Jan","68.0553661945297","41.6884249214168","23.5212159749565","43.7262007809644","71.9996974424661","39.0078361591974","26.9986273164035","29.116559649391","27.8956327156613","25.4755055802034"
"2007","Feb","78.9470610295853","49.1351425542387","27.2204140943716","52.6747699974444","92.2129629058616","44.1575355863853","32.4036921151439","33.7920616113744","32.054977174034","32.52708549637"
"2007","Mar","99.251956497562","61.8033368941398","37.4483928032804","62.295833573778","114.943258557383","53.3067743974122","36.4287536840405","36.1128777455027","42.6041661428607","42.665402180643"
"2007","Apr","103.483979829908","67.5641823018489","43.5753011540729","75.8160803021268","120.10797106137","51.8735019715533","45.3894512694512","40.9893628225381","40.4817191364213","55.3923744850378"
"2007","May","110.230738148411","73.1118880773553","40.5736669193833","83.6889222305576","126.189156351275","59.0780185547706","49.3392565586113","45.5864037099322","47.33584739678","60.5477806068936"
"2007","Jun","104.72521562887","76.9219813798158","42.060425567563","80.8425760286225","118.609664249261","56.5133966578715","49.3288452088452","40.9795023696682","48.9921596149989","80.5489875833129"
"2007","Jul","88.9671429793787","73.5357557618741","45.628209389618","78.9997595552734","98.3617912154029","54.458995659205","47.760038043909","39.4217245069561","47.9090797363467","87.554029884034"
"2007","Aug","85.0990181636471","71.7793773911993","52.3767626038246","71.3822494085059","87.1132694055365","53.7869537833007","47.8579773321708","43.9905085868623","46.637119546122904","83.8054976561667"
"2007","Sep","94.0022221222617","64.9814513224712","47.0872671324018","72.5738521168753","106.728445862244","55.7992506596306","47.0885339885339","40.5853002070393","44.7049146161086","53.0240265164784"
"2007","Oct","109.815905907463","70.2767267724879","45.0171901528013","84.0345374805239","133.121546024691","54.3778634445397","55.0010065784259","43.4881661991584","51.7049578445747","48.3145163470805"
"2007","Nov","81.387540887422","52.3955733855749","35.7122482131254","64.5579805207712","91.9675807576932","43.4672194437132","38.3361506961506","33.1989906832298","40.3844629329004","35.3815352135549"
"2007","Dec","59.7016136094624","38.7667836756736","22.2142834685279","38.6655221497682","63.971518354257","34.1092902206862","26.5874455100261","25.3746243237828","28.9598148826979","25.5020806862332"
"2008","Jan","69.5985097936177","42.6025174926062","21.730459661699","40.5051262815703","73.3146316389928","40.8283003098327","27.5039866846318","29.5585929673412","29.2042247067448","25.2173225639842"
"2008","Feb","78.7414346878454","49.9293290447974","27.9681958497684","51.5624201380015","89.990058679536","46.390547820507","34.0365917865917","35.6378244232475","38.1946747448979","32.4854207700923"
"2008","Mar","97.2196586865137","60.9261590311311","36.9882198040506","64.2615269201915","113.675378470861","52.5011334004854","36.5437320344937","35.2486851332398","44.0798269271051","40.9455844372886"
"2008","Apr","113.640552938707","68.9561908812722","35.7389222515813","80.2854899622341","134.063883418398","51.7521474078271","47.2700577557755","37.7802406832298","43.6993235930735","48.2781493426386"
"2008","May","104.317502754417","69.2836174355632","39.2909155877232","83.813184065247","123.774242551164","55.3116364178313","49.1454886617694","43.1769810659186","49.4275502723083","54.9435551839919"
"2008","Jun","105.802195669053","74.087078064265","38.8480556210228","78.0864241701451","119.268302430267","53.4825646775042","47.568209570957","41.6145324451023","49.3832066666666","71.2774678863712"
"2008","Jul","92.3475458113366","72.9018823051187","45.5106323128036","75.205561005636","105.587488491768","51.439544549694","46.5563478122005","38.4728755282825","48.6809612903225","83.0030251444529"
"2008","Aug","77.2388208043506","67.5969377896023","50.5223720374275","78.9190951584049","83.736317295034","48.3895209135177","47.6824337272436","46.5351591413767","46.3015870967741","81.0231191662676"
"2008","Sep","94.5195897369667","60.3988204172512","38.3924238848241","64.3779169151262","108.554396688301","52.4476","39.4618966908797","40.0242659758203","45.2481666666666","42.6589716821088"
"2008","Oct","103.74106751029","64.6394916272354","42.2971822729106","88.0881855079154","125.88156776706","47.6418361683689","56.2175661954229","51.0059334781881","52.7034580645161","40.6648877913576"
"2008","Nov","73.6507965778244","47.0362445374373","34.7253960821041","60.1204929437487","87.0028524097414","38.4696792521388","33.2287519747235","33.9032445102393","40.9301312968917","30.6057111648591"
"2008","Dec","57.5500675124002","36.5733567517462","21.2816821625214","36.7784734645199","62.729396898749","28.9742023896733","26.9116648830454","27.5108402378166","30.3641025308577","24.0798763105601"
"2009","Jan","77.5805354213191","44.2011452413198","20.1684277309083","42.0539269432742","94.4424534035656","34.0225276554638","25.8208148601131","29.0147919104128","27.8401423607509","25.7984729549017"
"2009","Feb","71.9200008485722","45.6637793020059","25.9894638258019","46.0978934987168","84.8340867214708","37.7279989603923","29.9138794854434","36.2583668182298","34.893467214056","32.4461200236785"
"2009","Mar","86.2501858340573","53.8186645014958","30.2942878074939","56.7426791578134","105.376371317044","42.1758633486239","31.3684757682311","34.32025262052","38.9761111399232","38.9074094034426"
"2009","Apr","95.4968717013051","60.4615482662348","35.453976430188","77.1492015968063","112.920202605498","41.136732118918","41.69051342812","39.3153846153846","37.5306723779854","47.8098390664327"
"2009","May","88.0403018162591","58.7913741540803","38.8763302391975","78.4901390766853","103.966979012879","41.1052799614469","44.9894205778932","46.3488075544527","42.7416010399313","48.7117657267796"
"2009","Jun","94.81180353492","64.9367020197237","38.8957933348942","80.4479840319361","113.362785965611","39.9278104575163","44.1244312796208","44.9175500129903","43.1005151278038","62.5441926724318"
"2009","Jul","77.1875070336449","64.5083174164297","42.636724798151","73.9157040757195","89.9835927901736","42.0110051057886","42.2008079422813","42.1395167575993","44.545074208693","78.2377013854917"
"2009","Aug","70.4901177611748","59.702180932015","43.1660104794801","66.7989182924473","79.273731648242","38.1681078487498","39.0621534195933","42.379767681593","39.462498106921","72.7932835417659"
"2009","Sep","80.8018665123297","55.1935601873253","43.6294086509376","70.5411676646706","94.3519026279065","38.783148654705","36.6897720271102","43.2494803845154","45.4704588105869","45.9723884763785"
"2009","Oct","88.7841731198045","57.1950305126411","44.2873953515602","87.8812536217886","109.159402013313","38.4715622236588","52.902607179059","52.2329595454202","47.0260707285149","37.7523596102318"
"2009","Nov","65.3175737771877","42.528584846866","29.5532138535995","57.8890518962075","78.7398234460522","31.7772855004734","30.3075477510782","32.1100805404001","33.4074419206626","30.4752446282659"
"2009","Dec","51.758548857712","34.8558005938608","22.6951729992389","42.0203979138497","57.5465307609942","25.037709680333","27.3010926599487","29.5148090413094","28.9028813697309","25.227583278556"
"2010","Jan","56.0611929076715","35.4846999505155","18.2351955389028","40.6039115317751","63.9001929996441","29.4406085090193","24.1111144237075","32.0464133960224","26.0666829491298","23.3647118121442"
"2010","Feb","64.8319911226607","41.4731409840644","23.8805689660758","51.1957228400342","76.4199501518928","34.1999026893703","29.0970260100343","33.5358117136176","32.2846944721944","27.9041455173093"
"2010","Mar","89.163307395167","54.019224383539","31.4225228454993","61.7963975275255","108.691828620147","40.7804254505085","33.7240698229085","37.8280994644608","39.841159736321","35.3577742319479"
"2010","Apr","97.5772816476824","59.9928230055871","37.2589341217496","80.5419560878243","122.184838990426","42.0701354771475","41.4430144793592","41.9481034034814","38.529921004921","42.0916812916812"
"2010","May","93.1692936762927","60.2554542078905","40.3504368814514","81.5379853196832","113.188293058972","41.2993228543848","45.0001639735257","47.7656576069192","42.9780400550374","46.0927226588015"
"2010","Jun","99.0125824545957","67.0673923439727","38.9709953756349","82.9257584830339","116.27918462229","41.8051168676492","46.3341112138016","48.7657833203429","42.077327014218","62.4891770556918"
"2010","Jul","84.5246021316038","68.828739211213","48.6717050691244","81.7555340931041","99.8130394205308","43.3193078804052","46.0100494270782","46.1402207527719","44.7183182999541","81.4727292259502"
"2010","Aug","78.0607694161028","63.6677990528478","47.5100668171158","74.5436353100251","86.8627353037631","40.8737680603356","42.1034790692227","47.4761144495009","43.2111073526246","74.401507648911"
"2010","Sep","87.5337666919625","57.5757656840315","41.0731138545953","70.0687325349301","104.684005878567","40.2676648034779","38.0994932304666","43.4962977396726","42.8559816828849","44.9617720121446"
"2010","Oct","93.8760853291966","60.3673671438311","49.6306288992046","91.1547904191616","119.488784619897","41.3493196055253","55.3004384520228","52.7937419857692","53.2095635528802","37.8456167174278"
"2010","Nov","68.0054346160253","45.4491884103946","35.3282920867705","70.0518063872255","81.3941597970627","36.7729391632737","33.4318281521821","35.6081969342686","37.9023214399287","30.837670895535"
"2010","Dec","50.8036401154261","34.3891768550582","21.1664693008754","38.4316592621209","58.0862240669809","25.8829096214574","25.5358483936845","29.380006537098","28.8527423801598","25.696626377424302"
"2011","Jan","57.8696709709661","36.5286279831481","20.2783757045209","45.1767046552057","64.8467134137144","31.382843951827","24.2893783350534","30.6115078068036","27.2415921777054","22.8554162739423"
"2011","Feb","65.0838495341335","43.1530483507557","29.3599143653744","51.8867087254063","80.8995978493413","36.4014632804794","30.4312214334338","36.4321484244516","35.7084787994819","30.7566343975056"
"2011","Mar","87.9644735028259","55.2744627899994","33.7967981772394","68.2124010044427","111.953962878358","45.1042297154779","32.8878104481872","39.9382244236039","43.0727236893969","36.6382216101935"
"2011","Apr","89.0218597985853","60.3618279393098","41.8955467781908","88.9370858283433","111.587795524316","45.4222710850509","44.3010967400347","42.6906692657569","43.2475430298252","46.8436660769943"
"2011","May","98.0822684339271","63.7384314555829","42.8009578486629","85.0333301139656","121.34828506322","41.7413694523537","47.4911494510419","51.3034144501037","49.8317227611987","48.2936682300364"
"2011","Jun","99.9191962676836","68.722322292796","42.8684014869888","92.4525349301397","120.267195696757","42.5449557993869","45.6920830532526","49.9493499739989","48.1840765936004","63.0851705738057"
"2011","Jul","82.6773191646676","67.9175777671112","49.4054517927809","84.8683021054664","98.7848772146819","44.9191620671418","46.3886074028029","44.4726360022142","44.4864677053617","79.1889013365888"
"2011","Aug","73.9309040223018","63.0586029795398","49.6926265139705","82.6617492198746","83.8691587036155","48.186773433928","47.5504398169898","53.7084444668109","46.0493563016604","68.7890115235449"
"2011","Sep","86.4448675355652","60.0091213791896","46.6558714274884","79.0085155236098","106.464296197676","48.8156741987889","42.8008066323101","45.6391315652626","40.9259070294784","47.097407918498"
"2011","Oct","92.4874923985463","61.6649857185068","50.006389987308","92.2311586432097","117.329705168953","45.5297849891843","56.9566977224924","53.274533239394","50.2099334357398","39.6927118652457"
"2011","Nov","72.3382359300976","47.8431582079682","34.4002046850125","70.6294798841968","89.3624219024886","39.8186258141178","36.1347897527821","39.1197867914716","36.3995590828924","30.6569549862273"
"2011","Dec","49.9117375321892","35.1672610941465","24.0416394237479","38.9678390106103","60.955383573351","28.4172066504267","28.4974232578982","30.2024055155754","29.4878026479408","25.9947833133132"
"2012","Jan","55.4606830067618","36.5837807113493","24.6969607922363","43.1104617863764","62.847899783079","33.1615824510463","27.0524238722687","33.4228649791152","27.1675811628006","22.4437874236269"
"2012","Feb","64.8194873404713","44.2260872878288","33.217392718873","54.9540186634557","78.6693163460375","39.7854365950551","32.8760763099772","39.395740472476","34.7097346206747","30.5794066858118"
"2012","Mar","90.0372385469248","57.5355363126467","38.5772356528767","69.0898700743819","112.651193510645","49.8684374372956","36.9934081660679","42.5261813698354","40.9728577250856","37.2757721022801"
"2012","Apr","92.5219890439032","61.8235183227625","42.8489749430523","87.1678707605859","115.461618966998","47.5635338460599","47.0181865710658","42.9210998439937","39.5621920563097","47.5485403588213"
"2012","May","99.3483326468925","65.944641647916","46.5247189359982","87.6771571730982","121.128660780538","46.2616949768371","52.2654803293025","54.0873131699461","48.184164112295","51.1038682975633"
"2012","Jun","102.253377266319","73.4075781636082","50.6275093214019","89.6720316887284","122.214797466265","51.1210337466503","52.0493691675998","54.0603484139365","49.9413147310206","70.1278970067258"
"2012","Jul","87.9086756861954","71.922720477214","55.080190517428","87.3958406117774","104.692008159293","48.5348154817593","53.4147744102879","55.2400105681646","53.1929158760278","80.888468189136"
"2012","Aug","75.1470459429971","65.544166880292","54.8273363642924","80.3908039284189","83.8781507030635","47.0473921835156","48.4541343062529","48.9460520356298","45.6070160073955","76.3769289046612"
"2012","Sep","83.9566407803707","59.336882215215","46.2238553318419","82.7900822302446","100.379947651776","45.4678757575757","45.580977976857","50.111908476339","44.1865378603138","47.5212235221357"
"2012","Oct","91.2151211770929","61.9768962194336","46.2017175434798","98.4479113169701","114.262169920776","48.1292008797653","60.473908174692","55.7182200191233","52.2458898165238","39.5249360463948"
"2012","Nov","67.7721224113947","47.7646845998625","38.4484936614466","67.7366075898668","84.1647155553443","41.8807167805618","37.5752088928678","40.7065652626105","41.2819754957685","32.7898267887277"
"2012","Dec","52.207353228366","36.942897800404","24.4431911669192","45.2538455569995","61.8687881845239","31.3373723271364","28.2085583504201","34.8213795470144","30.1337164563764","26.7929309144031"
"2013","Jan","65.360802094457","41.1504712766177","27.7741574655408","48.6328438694159","79.3526282413382","35.9763538834594","26.6197909146042","38.2758698062404","31.3821410457747","23.033632042925"
"2013","Feb","64.4711578143124","44.0528093560195","31.0324145094279","55.1118890129713","80.2802722250234","40.4001760574839","32.0615088246578","45.4886018237082","35.6336089086136","29.3118895921928"
"2013","Mar","80.7704604750364","55.1326415923949","38.912001154651","76.9002773844393","105.712568214619","48.8470733705904","38.9369928090796","47.6702787603611","40.4661684458811","38.3494916055805"
"2013","Apr","94.4571515516448","62.7600789165588","42.8069052945563","87.2286831028262","125.186499673768","50.598818064123","45.6654440444044","52.0775368248772","44.57731262234","43.4466774224327"
"2013","May","89.4961684065404","63.3343519710714","49.9267951215991","92.2797121409035","113.089058786718","45.3031860089765","53.0527760231752","60.8344332400612","51.5872507623022","50.2069039504816"
"2013","Jun","92.1040132336944","70.0116521300288","47.2128038777032","95.3041090398877","112.936586207762","48.5996405452745","48.8383974791807","60.2687124931805","50.4008776914819","69.1703627616694"
"2013","Jul","80.4045360742545","70.3573281734566","54.4617016670274","80.6101002851434","97.3806407868211","49.3224804144833","50.2384904126099","53.4967530753392","50.4772775880084","85.8981470408433"
"2013","Aug","67.7662180418388","64.4618887644327","55.3311900122681","84.9409737650206","80.1256843340926","47.0386949376137","52.9369359557985","58.3058312655086","48.5685094317716","78.4964029860613"
"2013","Sep","77.872041937733","56.9401280428762","45.9105592841163","88.6014101057579","97.2129754566639","43.491060848374","46.880478655563","58.7631614839061","45.5697606869988","44.6721627020156"
"2013","Oct","78.2214802158841","57.6096155128241","54.4784513242404","92.0535707516773","109.036874886192","43.9777119399795","62.2544778665969","59.7904809672139","55.1462642607043","40.0225653196704"
"2013","Nov","62.53382942628","45.6721336606007","36.6634004474272","72.8015961613787","82.9798133300672","39.7686910691708","38.0286390265885","49.4560444078947","39.2202437330302","32.2311234902032"
"2013","Dec","49.8013767876238","36.7619844007511","25.3345096341199","39.808185815549","60.6711912116145","31.3075582398365","30.3047440939061","38.4661310210413","32.3659845156401","28.029593008909"
"2014","Jan","52.0845425203045","36.9637850352325","23.7536046763368","45.0732881413299","61.6693331482413","37.389804858622","27.497789834718","40.6029062752741","29.0011732427329","24.336977258689"
"2014","Feb","63.7441998749032","45.0909779974743","31.9546660274848","56.1544010492567","81.5535808653825","43.2042058140455","34.0609590386693","46.779079325935","37.4432590046816","31.5217511606033"
"2014","Mar","84.0318256773549","56.8725552593762","37.5095258714007","73.094743373981","110.883331182146","50.4385354707458","38.4761668872409","53.745468067305","46.0255778704054","39.4285478496175"
"2014","Apr","94.539659484417","65.943046101604","46.0138478747203","94.4794034780919","120.529621129119","54.2468830547452","51.7621006665134","55.9259503224921","49.6035405872193","50.9173549553307"
"2014","May","97.8987980211795","70.2956217055725","52.852363426427","102.870854918626","121.386999313261","53.3070647506299","56.972761174665","70.7071408650845","55.6835319118454","57.903053611865"
"2014","Jun","99.1219950397784","74.1981980261901","46.3593736017897","95.6429806664723","117.81967590007","55.5769000432178","53.2843790699456","66.5738712776176","49.7441339748334","71.5776666407538"
"2014","Jul","88.110466701038","75.5829554674229","56.6924442520025","92.34283989874871","106.080424013681","53.5870184713918","55.2508878196336","57.9383258741815","53.0089502835053","89.5597433800994"
"2014","Aug","78.0481233041905","71.8881191933749","59.3582449303601","92.5843565052111","91.3270895008761","53.4916266108741","58.4490328511799","56.4254473407219","50.0686805800357","86.7795609579586"
"2014","Sep","90.8052586639552","63.9393372660018","52.7673303504847","85.9714697942846","113.057974504734","51.8305176814842","53.1750248984907","56.583838771593","49.5735012656664","47.5985730310698"
"2014","Oct","94.3381940341425","66.3612434047144","55.8697986577181","103.433029159272","120.889197998055","52.2683778784628","66.727671058192","65.7258745588508","56.4872108932956","43.6135789923418"
"2014","Nov","70.7907279902735","50.3437074920533","40.9099111111111","73.1677557479288","92.4611721782476","44.5169312663429","41.4444725350494","44.7714523352527","40.8613873195229","35.4897080798377"
"2014","Dec","54.0551441256194","39.7636870825806","28.4285161290322","43.0722180684797","65.0529742499694","34.2726415883467","33.0205217932844","36.7062349080552","32.2222149546603","31.2510550089615"
"2015","Jan","56.8883458428979","40.0900601335167","27.781146953405","50.8466007873093","66.348224687538","40.3272229385325","31.5922183257834","36.53044393536","30.5566760814627","26.0239530437535"
"2015","Feb","67.4125346943552","47.9601197211862","35.5917936507936","60.2252819003399","84.6419614404827","48.0204419926356","37.1660127392717","44.4787496572525","36.5027442081376","33.0591464140709"
"2015","Mar","92.3898709740098","62.2255270679761","39.4268530465949","75.007062305646","118.664182045567","58.24415088479","41.5668774697696","55.8864218933812","45.316108789102","43.1703310617031"
"2015","Apr","107.747703541016","72.5036476921345","50.0337458934983","99.5880565234223","137.067630344383","57.7068315554296","55.0497203707959","57.4282277671145","49.3725810397553","52.5779037900617"
"2015","May","107.896290995411","76.2609054748721","56.4325005730002","105.960752532019","134.042463678589","57.0547688250707","62.0693426057042","69.9691546974334","60.6219473216928","61.5287746495528"
"2015","Jun","110.874048442906","81.4147877828004","53.2740239896095","100.514263089249","130.321825099049","60.102685018762","57.65436298169","67.358929028952","56.4867124029608","76.7081900189913"
"2015","Jul","92.6343610449273","81.4911181820832","63.0082235139252","97.400034259543","109.234380963966","61.5322626418594","59.6034801046848","57.0093848404453","61.3731837003302","97.2939313867445"
"2015","Aug","79.4334675480881","73.5020018944029","57.5339885521586","85.7757622748336","90.1475359868675","55.6758081299721","57.5036884364736","60.1921598770176","51.9277673272804","90.4101624345876"
"2015","Sep","90.5233635874163","68.604223507201","59.0875057313159","98.7668716228805","111.718727500632","58.2768936017141","57.5884291187739","65.4059876543209","56.7385930071613","55.5290225325293"
"2015","Oct","100.089299317265","70.8030900369988","60.397043380515","107.43565884517","128.326481538382","59.7188161700491","73.5027437893956","62.9985902031063","61.5993221089168","45.6371774577755"
"2015","Nov","72.4744903655508","52.9883321070876","41.5047302460644","79.8691237830319","91.9183140647966","49.6094349086919","46.5929255767609","45.5153703703703","41.7446410302702","37.8531465343879"
"2015","Dec","54.1410868848417","42.1688728612822","30.9330064634452","49.2198736244996","63.7529587481412","38.7265894881525","36.6739448383384","38.7900955794504","34.542283747503","35.6842053180794"
"2016","Jan","55.1543123407371","40.5072599805895","28.4167738977385","51.1194284380777","63.7881330327954","44.1506438325552","34.0780949552693","35.2705137395459","29.9784614483929","26.8960258409719"
"2016","Feb","71.3095038846611","51.3743280942013","37.57233739438","65.5451321279554","88.5536874119385","52.3198637099255","43.5634473121814","46.9126587301587","40.1156274306455","35.6178924513873"
"2016","Mar","97.3078814432349","67.455398254511","43.6572525180813","82.2304729852804","126.377386366729","62.1108992839207","48.0187132418463","60.6024731182795","44.9095849021249","50.6338039725734"
"2016","Apr","110.156108643488","76.9108573865934","53.7064725661011","107.967589853903","141.963727252889","63.3714606776403","63.9651703499079","57.8864814814814","53.3699098444968","58.1530313196103"
"2016","May","111.697231584477","79.4002631098288","56.9736433320751","113.802079990285","136.789457381393","61.340761617913","70.5526792609754","71.7503106332138","59.3206407070517","63.5638114101377"
"2016","Jun","112.936354770236","85.3786428394273","54.0081308130813","108.909904096083","136.751537918191","64.1352331365347","66.0172575199508","64.0174756082499","56.5093178238216","83.5034780822774"
"2016","Jul","91.5059703913988","84.0912104386982","61.3379983159606","98.9714977144393","108.20795365742","66.2826843989953","67.1175072773718","61.8222997765002","53.7371571627912","105.383412014701"
"2016","Aug","82.7569967940652","77.1625494375959","58.8870822566127","95.3327377286644","95.335540566942","59.3968808145004","64.2539208697201","64.0346603879573","55.3703169521933","93.2151185751111"
"2016","Sep","99.6570787130536","73.8343981505805","61.3127887788778","105.317827372949","124.708498448389","57.9189334320896","63.4736878453038","62.4302581202914","56.4710901877183","59.3680882852899"
"2016","Oct","103.296247242788","75.4825822825295","57.2850236636566","122.96040385466","135.046330025424","61.6079968734028","77.8404918909285","76.0612771755369","60.5944847821477","52.4188799966726"
"2016","Nov","78.5711225249651","58.9391152154793","46.1369561956195","87.6601156069364","99.8843674913807","55.5802695851109","52.8282918968692","56.9840064221316","46.709042458696","43.1436611310105"
"2016","Dec","58.0046836157217","44.3736517233649","29.3839900119044","49.036182258912","71.7285961585391","40.1500642707181","40.4644448404918","39.912440688905","34.0381549464466","37.84948865364"
